;G;190;61;039;0000;Glasehausen;1;1;143;123;86,0;3;120;3;120;22;18,3;22;18,3;67;55,8;64;53,3;14;11,7;16;13,3;10;8,3;11;9,2;0;0;0;0;6;5,0;5;4,2;0;0;0;0;0;0;2;1,7;0;0;0;0;1;0,8
;;190;61;039;0001;Glasehausen;1;1;143;123;86,0;3;120;3;120;22;18,3;22;18,3;67;55,8;64;53,3;14;11,7;16;13,3;10;8,3;11;9,2;0;0;0;0;6;5,0;5;4,2;0;0;0;0;0;0;2;1,7;0;0;0;0;1;0,8
;G;190;61;041;0000;Großbartloff;1;1;811;630;77,7;23;607;21;609;127;20,9;125;20,5;297;48,9;237;38,9;95;15,7;110;18,1;30;4,9;76;12,5;12;2,0;22;3,6;30;4,9;28;4,6;0;0;3;0,5;0;0;6;1,0;0;0;2;0,3;16;2,6
;;190;61;041;0001;Großbartloff;1;1;811;630;77,7;23;607;21;609;127;20,9;125;20,5;297;48,9;237;38,9;95;15,7;110;18,1;30;4,9;76;12,5;12;2,0;22;3,6;30;4,9;28;4,6;0;0;3;0,5;0;0;6;1,0;0;0;2;0,3;16;2,6
;G;190;61;042;0000;Großbodungen;2;2;1266;859;67,9;27;832;22;837;314;37,7;287;34,3;226;27,2;209;25,0;167;20,1;195;23,3;61;7,3;65;7,8;18;2,2;33;3,9;38;4,6;38;4,5;0;0;0;0;0;0;6;0,7;0;0;4;0,5;8;1,0
;;190;61;042;0001;Großbodungen 1;1;1;1161;800;68,9;24;776;19;781;301;38,8;270;34,6;210;27,1;197;25,2;146;18,8;173;22,2;60;7,7;65;8,3;18;2,3;33;4,2;34;4,4;33;4,2;0;0;0;0;0;0;6;0,8;0;0;4;0,5;7;0,9
;;190;61;042;0002;Großbodungen 2 - OT Wallrode;1;1;105;59;56,2;3;56;3;56;13;23,2;17;30,4;16;28,6;12;21,4;21;37,5;22;39,3;1;1,8;0;0;0;0;0;0;4;7,1;5;8,9;0;0;0;0;0;0;0;0;0;0;0;0;1;1,8
;G;190;61;043;0000;Hausen;1;1;399;304;76,2;8;296;5;299;58;19,6;55;18,4;168;56,8;153;51,2;17;5,7;27;9,0;33;11,1;47;15,7;3;1,0;5;1,7;9;3,0;10;3,3;0;0;2;0,7;0;0;0;0;0;0;0;0;8;2,7
;;190;61;043;0001;Hausen;1;1;399;304;76,2;8;296;5;299;58;19,6;55;18,4;168;56,8;153;51,2;17;5,7;27;9,0;33;11,1;47;15,7;3;1,0;5;1,7;9;3,0;10;3,3;0;0;2;0,7;0;0;0;0;0;0;0;0;8;2,7
;G;190;61;044;0000;Haynrode;1;1;630;442;70,2;11;431;7;435;191;44,3;165;37,9;95;22,0;86;19,8;98;22,7;122;28,0;15;3,5;21;4,8;6;1,4;13;3,0;20;4,6;26;6,0;0;0;0;0;0;0;2;0,5;0;0;0;0;6;1,4
